Date,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
2020-12-24 23:00:00,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65
2020-12-25 00:00:00,134.92,134.92,134.92,134.92,134.92,134.92,134.92,134.92,134.92,134.92
2020-12-25 01:00:00,149.05,149.05,149.05,149.05,149.05,149.05,149.05,149.05,149.05,149.05
2020-12-25 02:00:00,162.44,162.44,162.44,162.44,162.44,162.44,162.44,162.44,162.44,162.44
2020-12-25 03:00:00,172.13,172.13,172.13,172.13,172.13,172.13,172.13,172.13,172.13,172.13
2020-12-25 04:00:00,187.41,187.41,187.41,187.41,187.41,187.41,187.41,187.41,187.41,187.41
2020-12-25 05:00:00,193.62,193.62,193.62,193.62,193.62,193.62,193.62,193.62,193.62,193.62
2020-12-25 06:00:00,184.61,184.61,184.61,184.61,184.61,184.61,184.61,184.61,184.61,184.61
2020-12-25 07:00:00,176.48,176.48,176.48,176.48,176.48,176.48,176.48,176.48,176.48,176.48
2020-12-25 08:00:00,180.67,180.67,180.67,180.67,180.67,180.67,180.67,180.67,180.67,180.67
2020-12-25 09:00:00,182.09,182.09,182.09,182.09,182.09,182.09,182.09,182.09,182.09,182.09
2020-12-25 10:00:00,180.73,180.73,180.73,180.73,180.73,180.73,180.73,180.73,180.73,180.73
2020-12-25 11:00:00,60.20349733,39.11381853,35.76242148,48.88,58.47354437,48.88,58.47354437,180.73,64.84,
2020-12-25 12:00:00,64.84,64.84,64.84,64.84,64.84,64.84,64.84,64.84,64.84,64.84
2020-12-25 13:00:00,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7,60.7
2020-12-25 14:00:00,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63,79.63
2020-12-25 15:00:00,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25,87.25
2020-12-25 16:00:00,74.64,74.64,74.64,74.64,74.64,74.64,74.64,74.64,74.64,74.64
2020-12-25 17:00:00,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03
2020-12-25 18:00:00,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81,76.81
2020-12-25 19:00:00,121.12,121.12,121.12,121.12,121.12,121.12,121.12,121.12,121.12,121.12
2020-12-25 20:00:00,148.54,148.54,148.54,148.54,148.54,148.54,148.54,148.54,148.54,148.54
2020-12-25 21:00:00,152.04,152.04,152.04,152.04,152.04,152.04,152.04,152.04,152.04,152.04
2020-12-25 22:00:00,187.81,187.81,187.81,187.81,187.81,187.81,187.81,187.81,187.81,187.81
2020-12-25 23:00:00,213.01,213.01,213.01,213.01,213.01,213.01,213.01,213.01,213.01,213.01
2020-12-26 00:00:00,195.27,195.27,195.27,195.27,195.27,195.27,195.27,195.27,195.27,195.27
2020-12-26 01:00:00,175.52,175.52,175.52,175.52,175.52,175.52,175.52,175.52,175.52,175.52
2020-12-26 02:00:00,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61
2020-12-26 03:00:00,131.23,131.23,131.23,131.23,131.23,131.23,131.23,131.23,131.23,131.23
2020-12-26 04:00:00,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73,108.73
2020-12-26 05:00:00,112.81,112.81,112.81,112.81,112.81,112.81,112.81,112.81,112.81,112.81
2020-12-26 06:00:00,135.29,135.29,135.29,135.29,135.29,135.29,135.29,135.29,135.29,135.29
2020-12-26 07:00:00,156.32,156.32,156.32,156.32,156.32,156.32,156.32,156.32,156.32,156.32
2020-12-26 08:00:00,157.13,157.13,157.13,157.13,157.13,157.13,157.13,157.13,157.13,157.13
2020-12-26 09:00:00,148.19,148.19,148.19,148.19,148.19,148.19,148.19,148.19,148.19,148.19
2020-12-26 10:00:00,143.67,143.67,143.67,143.67,143.67,143.67,143.67,143.67,143.67,143.67
2020-12-26 11:00:00,62.1138908,46.53342851,47.31018905,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 12:00:00,64.90760909,77.89748442,81.33262793,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 13:00:00,62.96134202,70.01597021,68.0836316,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 14:00:00,62.85898011,85.72133247,79.85482482,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 15:00:00,65.46608885,85.97780602,82.32265968,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 16:00:00,62.44411573,75.67702814,76.45178688,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 17:00:00,63.90024558,64.29036811,63.61589701,48.88,58.47354437,48.88,58.47354437,143.67,123.84,
2020-12-26 18:00:00,123.84,123.84,123.84,123.84,123.84,123.84,123.84,123.84,123.84,123.84
2020-12-26 19:00:00,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4
2020-12-26 20:00:00,142.43,142.43,142.43,142.43,142.43,142.43,142.43,142.43,142.43,142.43
2020-12-26 21:00:00,159.57,159.57,159.57,159.57,159.57,159.57,159.57,159.57,159.57,159.57
2020-12-26 22:00:00,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3
2020-12-26 23:00:00,208.72,208.72,208.72,208.72,208.72,208.72,208.72,208.72,208.72,208.72
2020-12-27 00:00:00,208.14,208.14,208.14,208.14,208.14,208.14,208.14,208.14,208.14,208.14
2020-12-27 01:00:00,206.03,206.03,206.03,206.03,206.03,206.03,206.03,206.03,206.03,206.03
2020-12-27 02:00:00,200.37,200.37,200.37,200.37,200.37,200.37,200.37,200.37,200.37,200.37
2020-12-27 03:00:00,182.56,182.56,182.56,182.56,182.56,182.56,182.56,182.56,182.56,182.56
2020-12-27 04:00:00,181.18,181.18,181.18,181.18,181.18,181.18,181.18,181.18,181.18,181.18
2020-12-27 05:00:00,193.24,193.24,193.24,193.24,193.24,193.24,193.24,193.24,193.24,193.24
2020-12-27 06:00:00,188.76,188.76,188.76,188.76,188.76,188.76,188.76,188.76,188.76,188.76
2020-12-27 07:00:00,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5
2020-12-27 08:00:00,184.79,184.79,184.79,184.79,184.79,184.79,184.79,184.79,184.79,184.79
2020-12-27 09:00:00,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16
2020-12-27 10:00:00,206.01,206.01,206.01,206.01,206.01,206.01,206.01,206.01,206.01,206.01
2020-12-27 11:00:00,68.37536119,62.0010589,60.40241325,48.88,58.47354437,48.88,58.47354437,206.01,113.27,
2020-12-27 12:00:00,113.27,113.27,113.27,113.27,113.27,113.27,113.27,113.27,113.27,113.27
2020-12-27 13:00:00,127.12,127.12,127.12,127.12,127.12,127.12,127.12,127.12,127.12,127.12
2020-12-27 14:00:00,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47,110.47
2020-12-27 15:00:00,81.52,81.52,81.52,81.52,81.52,81.52,81.52,81.52,81.52,81.52
2020-12-27 16:00:00,84.05,84.05,84.05,84.05,84.05,84.05,84.05,84.05,84.05,84.05
2020-12-27 17:00:00,126.03,126.03,126.03,126.03,126.03,126.03,126.03,126.03,126.03,126.03
2020-12-27 18:00:00,93.16,93.16,93.16,93.16,93.16,93.16,93.16,93.16,93.16,93.16
2020-12-27 19:00:00,82.46,82.46,82.46,82.46,82.46,82.46,82.46,82.46,82.46,82.46
2020-12-27 20:00:00,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17
2020-12-27 21:00:00,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68
2020-12-27 22:00:00,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97
2020-12-27 23:00:00,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2
2020-12-28 00:00:00,61.63,61.63,61.63,61.63,61.63,61.63,61.63,61.63,61.63,61.63
2020-12-28 01:00:00,75.21,75.21,75.21,75.21,75.21,75.21,75.21,75.21,75.21,75.21
2020-12-28 02:00:00,77.23,77.23,77.23,77.23,77.23,77.23,77.23,77.23,77.23,77.23
2020-12-28 03:00:00,70.68,70.68,70.68,70.68,70.68,70.68,70.68,70.68,70.68,70.68
2020-12-28 04:00:00,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99
2020-12-28 05:00:00,96.06,96.06,96.06,96.06,96.06,96.06,96.06,96.06,96.06,96.06
2020-12-28 06:00:00,96.73,96.73,96.73,96.73,96.73,96.73,96.73,96.73,96.73,96.73
2020-12-28 07:00:00,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89,103.89
2020-12-28 08:00:00,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8
2020-12-28 09:00:00,124.29,124.29,124.29,124.29,124.29,124.29,124.29,124.29,124.29,124.29
2020-12-28 10:00:00,146.53,146.53,146.53,146.53,146.53,146.53,146.53,146.53,146.53,146.53
2020-12-28 11:00:00,197.51,197.51,197.51,197.51,197.51,197.51,197.51,197.51,197.51,197.51
2020-12-28 12:00:00,132.09,132.09,132.09,132.09,132.09,132.09,132.09,132.09,132.09,132.09
2020-12-28 13:00:00,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34,29.34
2020-12-28 14:00:00,67.16,67.16,67.16,67.16,67.16,67.16,67.16,67.16,67.16,67.16
2020-12-28 15:00:00,74.23,74.23,74.23,74.23,74.23,74.23,74.23,74.23,74.23,74.23
2020-12-28 16:00:00,71.51,71.51,71.51,71.51,71.51,71.51,71.51,71.51,71.51,71.51
2020-12-28 17:00:00,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020-12-28 18:00:00,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38
2020-12-28 19:00:00,119.41,119.41,119.41,119.41,119.41,119.41,119.41,119.41,119.41,119.41
2020-12-28 20:00:00,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38
2020-12-28 21:00:00,77.09,77.09,77.09,77.09,77.09,77.09,77.09,77.09,77.09,77.09
2020-12-28 22:00:00,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47,72.47
2020-12-28 23:00:00,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4,68.4
2020-12-29 00:00:00,80.85,80.85,80.85,80.85,80.85,80.85,80.85,80.85,80.85,80.85
2020-12-29 01:00:00,72.18,72.18,72.18,72.18,72.18,72.18,72.18,72.18,72.18,72.18
2020-12-29 02:00:00,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49,66.49
2020-12-29 03:00:00,64.68,64.68,64.68,64.68,64.68,64.68,64.68,64.68,64.68,64.68
2020-12-29 04:00:00,71.55,71.55,71.55,71.55,71.55,71.55,71.55,71.55,71.55,71.55
2020-12-29 05:00:00,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06
2020-12-29 06:00:00,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41
2020-12-29 07:00:00,68.35,68.35,68.35,68.35,68.35,68.35,68.35,68.35,68.35,68.35
2020-12-29 08:00:00,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5
2020-12-29 09:00:00,62.11,62.11,62.11,62.11,62.11,62.11,62.11,62.11,62.11,62.11
2020-12-29 10:00:00,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04
2020-12-29 11:00:00,87.97,87.97,87.97,87.97,87.97,87.97,87.97,87.97,87.97,87.97
2020-12-29 12:00:00,128.82,128.82,128.82,128.82,128.82,128.82,128.82,128.82,128.82,128.82
2020-12-29 13:00:00,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88
2020-12-29 14:00:00,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97
2020-12-29 15:00:00,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93
2020-12-29 16:00:00,88.63,88.63,88.63,88.63,88.63,88.63,88.63,88.63,88.63,88.63
2020-12-29 17:00:00,79.48,79.48,79.48,79.48,79.48,79.48,79.48,79.48,79.48,79.48
2020-12-29 18:00:00,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26,79.26
2020-12-29 19:00:00,66.86,66.86,66.86,66.86,66.86,66.86,66.86,66.86,66.86,66.86
2020-12-29 20:00:00,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75
2020-12-29 21:00:00,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98,56.98
2020-12-29 22:00:00,66.84,66.84,66.84,66.84,66.84,66.84,66.84,66.84,66.84,66.84
2020-12-29 23:00:00,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62
2020-12-30 00:00:00,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55
2020-12-30 01:00:00,77.04,77.04,77.04,77.04,77.04,77.04,77.04,77.04,77.04,77.04
2020-12-30 02:00:00,67.87,67.87,67.87,67.87,67.87,67.87,67.87,67.87,67.87,67.87
2020-12-30 03:00:00,62.27,62.27,62.27,62.27,62.27,62.27,62.27,62.27,62.27,62.27
2020-12-30 04:00:00,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
2020-12-30 05:00:00,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74
2020-12-30 06:00:00,52.66,52.66,52.66,52.66,52.66,52.66,52.66,52.66,52.66,52.66
2020-12-30 07:00:00,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65
2020-12-30 08:00:00,60.65367373,58.96777405,58.70001038,48.88,58.47354437,48.88,58.47354437,55.65,5.0,
2020-12-30 09:00:00,54.96507339,58.25350124,58.24669046,48.88,58.47354437,48.88,58.47354437,55.65,5.0,
2020-12-30 10:00:00,53.43837742,62.43026162,64.85911601,48.88,58.47354437,48.88,58.47354437,55.65,5.0,
2020-12-30 11:00:00,47.73829142,74.34468014,77.99958173,48.88,58.47354437,48.88,58.47354437,55.65,5.0,
2020-12-30 12:00:00,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020-12-30 13:00:00,25.36,25.36,25.36,25.36,25.36,25.36,25.36,25.36,25.36,25.36
2020-12-30 14:00:00,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51,64.51
2020-12-30 15:00:00,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86
2020-12-30 16:00:00,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6
2020-12-30 17:00:00,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22
2020-12-30 18:00:00,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22
2020-12-30 19:00:00,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13
2020-12-30 20:00:00,114.21,114.21,114.21,114.21,114.21,114.21,114.21,114.21,114.21,114.21
2020-12-30 21:00:00,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.19,112.19
2020-12-30 22:00:00,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44
2020-12-30 23:00:00,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14
2020-12-31 00:00:00,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1
2020-12-31 01:00:00,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58,89.58
2020-12-31 02:00:00,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66
2020-12-31 03:00:00,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23
2020-12-31 04:00:00,70.47,70.47,70.47,70.47,70.47,70.47,70.47,70.47,70.47,70.47
2020-12-31 05:00:00,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81,77.81
2020-12-31 06:00:00,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98,77.98
2020-12-31 07:00:00,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
2020-12-31 08:00:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2020-12-31 09:00:00,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91
2020-12-31 10:00:00,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66
2020-12-31 11:00:00,135.73,135.73,135.73,135.73,135.73,135.73,135.73,135.73,135.73,135.73
2020-12-31 12:00:00,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020-12-31 13:00:00,66.11018028,27.87917901,36.4571393,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 14:00:00,66.40110044,63.64135276,64.93044207,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 15:00:00,74.20491144,74.56343742,74.16087975,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 16:00:00,63.25753794,83.62422194,87.22553805,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 17:00:00,58.33289467,91.64498502,92.82801699,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 18:00:00,52.54956938,92.60600753,88.93595508,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 19:00:00,53.07482646,97.0254272,102.0017385,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 20:00:00,46.84166584,103.8847373,110.7004549,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 21:00:00,44.34721764,118.2960283,107.6627543,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 22:00:00,45.76495478,110.4014931,107.1866698,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2020-12-31 23:00:00,42.98112887,108.3181605,105.1279912,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 00:00:00,40.85216884,106.8832099,104.474509,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 01:00:00,48.65752789,93.25856016,90.46714518,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 02:00:00,45.63845128,89.28110211,91.02693354,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 03:00:00,53.00236608,73.63076397,74.4933828,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 04:00:00,44.28975914,71.31184654,70.62805271,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 05:00:00,42.22511943,82.9175841,79.90108075,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 06:00:00,37.75581304,81.84073435,78.75009422,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 07:00:00,38.11412205,73.6254144,75.33237586,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 08:00:00,34.22729279,82.35708043,79.05551084,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 09:00:00,37.00526433,82.59357498,79.37754513,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 10:00:00,33.79416742,105.810174,106.7270475,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 11:00:00,32.30185209,190.2654489,147.2760531,48.88,58.47354437,48.88,58.47354437,5.0,9.85,
2021-01-01 12:00:00,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85
2021-01-01 13:00:00,75.96,75.96,75.96,75.96,75.96,75.96,75.96,75.96,75.96,75.96
2021-01-01 14:00:00,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8,136.8
2021-01-01 15:00:00,138.96,138.96,138.96,138.96,138.96,138.96,138.96,138.96,138.96,138.96
2021-01-01 16:00:00,140.22,140.22,140.22,140.22,140.22,140.22,140.22,140.22,140.22,140.22
2021-01-01 17:00:00,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05,141.05
2021-01-01 18:00:00,132.01,132.01,132.01,132.01,132.01,132.01,132.01,132.01,132.01,132.01
2021-01-01 19:00:00,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0
2021-01-01 20:00:00,126.52,126.52,126.52,126.52,126.52,126.52,126.52,126.52,126.52,126.52
2021-01-01 21:00:00,126.57,126.57,126.57,126.57,126.57,126.57,126.57,126.57,126.57,126.57
2021-01-01 22:00:00,131.14,131.14,131.14,131.14,131.14,131.14,131.14,131.14,131.14,131.14
2021-01-01 23:00:00,135.51,135.51,135.51,135.51,135.51,135.51,135.51,135.51,135.51,135.51
2021-01-02 00:00:00,131.99,131.99,131.99,131.99,131.99,131.99,131.99,131.99,131.99,131.99
2021-01-02 01:00:00,123.35,123.35,123.35,123.35,123.35,123.35,123.35,123.35,123.35,123.35
2021-01-02 02:00:00,119.81,119.81,119.81,119.81,119.81,119.81,119.81,119.81,119.81,119.81
2021-01-02 03:00:00,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88,117.88
2021-01-02 04:00:00,112.49,112.49,112.49,112.49,112.49,112.49,112.49,112.49,112.49,112.49
2021-01-02 05:00:00,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5
2021-01-02 06:00:00,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64
2021-01-02 07:00:00,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68,106.68
2021-01-02 08:00:00,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63
2021-01-02 09:00:00,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57,111.57
2021-01-02 10:00:00,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53
2021-01-02 11:00:00,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88
2021-01-02 12:00:00,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05,110.05
2021-01-02 13:00:00,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8
2021-01-02 14:00:00,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44
2021-01-02 15:00:00,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41,88.41
2021-01-02 16:00:00,82.84,82.84,82.84,82.84,82.84,82.84,82.84,82.84,82.84,82.84
2021-01-02 17:00:00,79.98,79.98,79.98,79.98,79.98,79.98,79.98,79.98,79.98,79.98
2021-01-02 18:00:00,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98,86.98
2021-01-02 19:00:00,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72,97.72
2021-01-02 20:00:00,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22,109.22
2021-01-02 21:00:00,141.19,141.19,141.19,141.19,141.19,141.19,141.19,141.19,141.19,141.19
2021-01-02 22:00:00,148.63,148.63,148.63,148.63,148.63,148.63,148.63,148.63,148.63,148.63
2021-01-02 23:00:00,130.36,130.36,130.36,130.36,130.36,130.36,130.36,130.36,130.36,130.36
2021-01-03 00:00:00,125.36,125.36,125.36,125.36,125.36,125.36,125.36,125.36,125.36,125.36
2021-01-03 01:00:00,146.36,146.36,146.36,146.36,146.36,146.36,146.36,146.36,146.36,146.36
2021-01-03 02:00:00,142.26,142.26,142.26,142.26,142.26,142.26,142.26,142.26,142.26,142.26
2021-01-03 03:00:00,123.74,123.74,123.74,123.74,123.74,123.74,123.74,123.74,123.74,123.74
2021-01-03 04:00:00,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82
2021-01-03 05:00:00,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55,79.55
2021-01-03 06:00:00,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55,67.55
2021-01-03 07:00:00,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09,64.09
2021-01-03 08:00:00,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43,65.43
2021-01-03 09:00:00,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91
2021-01-03 10:00:00,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44,75.44
2021-01-03 11:00:00,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86
2021-01-03 12:00:00,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12
2021-01-03 13:00:00,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65
2021-01-03 14:00:00,114.26,114.26,114.26,114.26,114.26,114.26,114.26,114.26,114.26,114.26
2021-01-03 15:00:00,110.92,110.92,110.92,110.92,110.92,110.92,110.92,110.92,110.92,110.92
2021-01-03 16:00:00,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49
2021-01-03 17:00:00,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15,80.15
2021-01-03 18:00:00,73.36,73.36,73.36,73.36,73.36,73.36,73.36,73.36,73.36,73.36
2021-01-03 19:00:00,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95
2021-01-03 20:00:00,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22
2021-01-03 21:00:00,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31,103.31
2021-01-03 22:00:00,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24,109.24
2021-01-03 23:00:00,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13,115.13
2021-01-04 00:00:00,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42
2021-01-04 01:00:00,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59
2021-01-04 02:00:00,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55,103.55
2021-01-04 03:00:00,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81
2021-01-04 04:00:00,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37
2021-01-04 05:00:00,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13
2021-01-04 06:00:00,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98
2021-01-04 07:00:00,109.59,109.59,109.59,109.59,109.59,109.59,109.59,109.59,109.59,109.59
2021-01-04 08:00:00,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25
2021-01-04 09:00:00,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67
2021-01-04 10:00:00,140.75,140.75,140.75,140.75,140.75,140.75,140.75,140.75,140.75,140.75
2021-01-04 11:00:00,156.23,156.23,156.23,156.23,156.23,156.23,156.23,156.23,156.23,156.23
2021-01-04 12:00:00,172.72,172.72,172.72,172.72,172.72,172.72,172.72,172.72,172.72,172.72
2021-01-04 13:00:00,178.51,178.51,178.51,178.51,178.51,178.51,178.51,178.51,178.51,178.51
2021-01-04 14:00:00,163.04,163.04,163.04,163.04,163.04,163.04,163.04,163.04,163.04,163.04
2021-01-04 15:00:00,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9
2021-01-04 16:00:00,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84,140.84
