,Date,5we,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
9552,2020-03-08 19:00:00,56.53,56.53,56.53,56.53,56.53,56.53,56.53,56.53,56.53,56.53,56.53
9553,2020-03-08 20:00:00,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87
9554,2020-03-08 21:00:00,54.85,54.85,54.85,54.85,54.85,54.85,54.85,54.85,54.85,54.85,54.85
9555,2020-03-08 22:00:00,63.21,63.21,63.21,63.21,63.21,63.21,63.21,63.21,63.21,63.21,63.21
9556,2020-03-08 23:00:00,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26
9557,2020-03-09 00:00:00,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18,62.18
9558,2020-03-09 01:00:00,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
9559,2020-03-09 02:00:00,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75,60.75
9560,2020-03-09 03:00:00,58.43,58.43,58.43,58.43,58.43,58.43,58.43,58.43,58.43,58.43,58.43
9561,2020-03-09 04:00:00,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44
9562,2020-03-09 05:00:00,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81,63.81
9563,2020-03-09 06:00:00,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61
9564,2020-03-09 07:00:00,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52,56.52
9565,2020-03-09 08:00:00,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94
9566,2020-03-09 09:00:00,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88,63.88
9567,2020-03-09 10:00:00,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03,62.03
9568,2020-03-09 11:00:00,58.58,58.58,58.58,58.58,58.58,58.58,58.58,58.58,58.58,58.58,58.58
9569,2020-03-09 12:00:00,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14
9570,2020-03-09 13:00:00,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99,52.99
9571,2020-03-09 14:00:00,55.06,55.06,55.06,55.06,55.06,55.06,55.06,55.06,55.06,55.06,55.06
9572,2020-03-09 15:00:00,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36,52.36
9573,2020-03-09 16:00:00,48.47,48.47,48.47,48.47,48.47,48.47,48.47,48.47,48.47,48.47,48.47
9574,2020-03-09 17:00:00,59.47,59.47,59.47,59.47,59.47,59.47,59.47,59.47,59.47,59.47,59.47
9575,2020-03-09 18:00:00,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54,67.54
9576,2020-03-09 19:00:00,55.86,55.86,55.86,55.86,55.86,55.86,55.86,55.86,55.86,55.86,55.86
9577,2020-03-09 20:00:00,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22
9578,2020-03-09 21:00:00,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
9579,2020-03-09 22:00:00,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8
9580,2020-03-09 23:00:00,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72,55.72
9581,2020-03-10 00:00:00,63.08,63.08,63.08,63.08,63.08,63.08,63.08,63.08,63.08,63.08,63.08
9582,2020-03-10 01:00:00,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34,69.34
9583,2020-03-10 02:00:00,68.66,68.66,68.66,68.66,68.66,68.66,68.66,68.66,68.66,68.66,68.66
9584,2020-03-10 03:00:00,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28
9585,2020-03-10 04:00:00,73.45,73.45,73.45,73.45,73.45,73.45,73.45,73.45,73.45,73.45,73.45
9586,2020-03-10 05:00:00,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28,66.28
9587,2020-03-10 06:00:00,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5
9588,2020-03-10 07:00:00,47.55600921,37.13774552,58.77046598,58.10945869,48.88,58.47354437,48.88,58.47354437,67.5,67.63,
9589,2020-03-10 08:00:00,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63,67.63
9590,2020-03-10 09:00:00,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87,65.87
9591,2020-03-10 10:00:00,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.05
9592,2020-03-10 11:00:00,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34,57.34
9593,2020-03-10 12:00:00,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7
9594,2020-03-10 13:00:00,40.53,40.53,40.53,40.53,40.53,40.53,40.53,40.53,40.53,40.53,40.53
9595,2020-03-10 14:00:00,37.59,37.59,37.59,37.59,37.59,37.59,37.59,37.59,37.59,37.59,37.59
9596,2020-03-10 15:00:00,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75
9597,2020-03-10 16:00:00,34.72,34.72,34.72,34.72,34.72,34.72,34.72,34.72,34.72,34.72,34.72
9598,2020-03-10 17:00:00,31.26,31.26,31.26,31.26,31.26,31.26,31.26,31.26,31.26,31.26,31.26
9599,2020-03-10 18:00:00,28.86,28.86,28.86,28.86,28.86,28.86,28.86,28.86,28.86,28.86,28.86
9600,2020-03-10 19:00:00,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85,24.85
9601,2020-03-10 20:00:00,33.66,33.66,33.66,33.66,33.66,33.66,33.66,33.66,33.66,33.66,33.66
9602,2020-03-10 21:00:00,30.66,30.66,30.66,30.66,30.66,30.66,30.66,30.66,30.66,30.66,30.66
9603,2020-03-10 22:00:00,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42,29.42
9604,2020-03-10 23:00:00,28.52,28.52,28.52,28.52,28.52,28.52,28.52,28.52,28.52,28.52,28.52
9605,2020-03-11 00:00:00,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9
9606,2020-03-11 01:00:00,25.15,25.15,25.15,25.15,25.15,25.15,25.15,25.15,25.15,25.15,25.15
9607,2020-03-11 02:00:00,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81
9608,2020-03-11 03:00:00,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84,23.84
9609,2020-03-11 04:00:00,29.09,29.09,29.09,29.09,29.09,29.09,29.09,29.09,29.09,29.09,29.09
9610,2020-03-11 05:00:00,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55,32.55
9611,2020-03-11 06:00:00,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84,32.84
9612,2020-03-11 07:00:00,35.35,35.35,35.35,35.35,35.35,35.35,35.35,35.35,35.35,35.35,35.35
9613,2020-03-11 08:00:00,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88,41.88
9614,2020-03-11 09:00:00,43.63,43.63,43.63,43.63,43.63,43.63,43.63,43.63,43.63,43.63,43.63
9615,2020-03-11 10:00:00,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78
9616,2020-03-11 11:00:00,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62,42.62
9617,2020-03-11 12:00:00,35.74,35.74,35.74,35.74,35.74,35.74,35.74,35.74,35.74,35.74,35.74
9618,2020-03-11 13:00:00,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85,36.85
9619,2020-03-11 14:00:00,33.22,33.22,33.22,33.22,33.22,33.22,33.22,33.22,33.22,33.22,33.22
9620,2020-03-11 15:00:00,27.95,27.95,27.95,27.95,27.95,27.95,27.95,27.95,27.95,27.95,27.95
9621,2020-03-11 16:00:00,26.67,26.67,26.67,26.67,26.67,26.67,26.67,26.67,26.67,26.67,26.67
9622,2020-03-11 17:00:00,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68,25.68
9623,2020-03-11 18:00:00,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53,26.53
9624,2020-03-11 19:00:00,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36
9625,2020-03-11 20:00:00,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27
9626,2020-03-11 21:00:00,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97
9627,2020-03-11 22:00:00,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8
9628,2020-03-11 23:00:00,24.46,24.46,24.46,24.46,24.46,24.46,24.46,24.46,24.46,24.46,24.46
9629,2020-03-12 00:00:00,26.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9
9630,2020-03-12 01:00:00,36.74,36.74,36.74,36.74,36.74,36.74,36.74,36.74,36.74,36.74,36.74
9631,2020-03-12 02:00:00,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01,39.01
9632,2020-03-12 03:00:00,36.28,36.28,36.28,36.28,36.28,36.28,36.28,36.28,36.28,36.28,36.28
9633,2020-03-12 04:00:00,32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21,32.21
9634,2020-03-12 05:00:00,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54,27.54
9635,2020-03-12 06:00:00,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18
9636,2020-03-12 07:00:00,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59,28.59
9637,2020-03-12 08:00:00,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86,32.86
9638,2020-03-12 09:00:00,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42,39.42
9639,2020-03-12 10:00:00,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14
9640,2020-03-12 11:00:00,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38,29.38
9641,2020-03-12 12:00:00,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
9642,2020-03-12 13:00:00,27.49,27.49,27.49,27.49,27.49,27.49,27.49,27.49,27.49,27.49,27.49
9643,2020-03-12 14:00:00,28.43,28.43,28.43,28.43,28.43,28.43,28.43,28.43,28.43,28.43,28.43
9644,2020-03-12 15:00:00,21.65,21.65,21.65,21.65,21.65,21.65,21.65,21.65,21.65,21.65,21.65
9645,2020-03-12 16:00:00,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4
9646,2020-03-12 17:00:00,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38
9647,2020-03-12 18:00:00,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97
9648,2020-03-12 19:00:00,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5
9649,2020-03-12 20:00:00,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24
9650,2020-03-12 21:00:00,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81,25.81
9651,2020-03-12 22:00:00,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15,35.15
9652,2020-03-12 23:00:00,50.05,50.05,50.05,50.05,50.05,50.05,50.05,50.05,50.05,50.05,50.05
9653,2020-03-13 00:00:00,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11
9654,2020-03-13 01:00:00,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56,51.56
9655,2020-03-13 02:00:00,47.71,47.71,47.71,47.71,47.71,47.71,47.71,47.71,47.71,47.71,47.71
9656,2020-03-13 03:00:00,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11
9657,2020-03-13 04:00:00,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3
9658,2020-03-13 05:00:00,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33,45.33
9659,2020-03-13 06:00:00,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38,42.38
9660,2020-03-13 07:00:00,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31,48.31
9661,2020-03-13 08:00:00,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96,51.96
9662,2020-03-13 09:00:00,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
9663,2020-03-13 10:00:00,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16
9664,2020-03-13 11:00:00,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73,40.73
9665,2020-03-13 12:00:00,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17
9666,2020-03-13 13:00:00,39.14,39.14,39.14,39.14,39.14,39.14,39.14,39.14,39.14,39.14,39.14
9667,2020-03-13 14:00:00,34.15,34.15,34.15,34.15,34.15,34.15,34.15,34.15,34.15,34.15,34.15
9668,2020-03-13 15:00:00,34.33,34.33,34.33,34.33,34.33,34.33,34.33,34.33,34.33,34.33,34.33
9669,2020-03-13 16:00:00,33.31,33.31,33.31,33.31,33.31,33.31,33.31,33.31,33.31,33.31,33.31
9670,2020-03-13 17:00:00,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17,32.17
9671,2020-03-13 18:00:00,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76
9672,2020-03-13 19:00:00,28.72,28.72,28.72,28.72,28.72,28.72,28.72,28.72,28.72,28.72,28.72
9673,2020-03-13 20:00:00,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39
9674,2020-03-13 21:00:00,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7
9675,2020-03-13 22:00:00,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18
9676,2020-03-13 23:00:00,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.31
9677,2020-03-14 00:00:00,58.34,58.34,58.34,58.34,58.34,58.34,58.34,58.34,58.34,58.34,58.34
9678,2020-03-14 01:00:00,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63,66.63
9679,2020-03-14 02:00:00,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88,61.88
9680,2020-03-14 03:00:00,59.89,59.89,59.89,59.89,59.89,59.89,59.89,59.89,59.89,59.89,59.89
9681,2020-03-14 04:00:00,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86,60.86
9682,2020-03-14 05:00:00,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88
9683,2020-03-14 06:00:00,54.06,54.06,54.06,54.06,54.06,54.06,54.06,54.06,54.06,54.06,54.06
9684,2020-03-14 07:00:00,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53
9685,2020-03-14 08:00:00,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98
9686,2020-03-14 09:00:00,64.66,64.66,64.66,64.66,64.66,64.66,64.66,64.66,64.66,64.66,64.66
9687,2020-03-14 10:00:00,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91
9688,2020-03-14 11:00:00,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73
9689,2020-03-14 12:00:00,90.11,90.11,90.11,90.11,90.11,90.11,90.11,90.11,90.11,90.11,90.11
9690,2020-03-14 13:00:00,80.16,80.16,80.16,80.16,80.16,80.16,80.16,80.16,80.16,80.16,80.16
9691,2020-03-14 14:00:00,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92,77.92
9692,2020-03-14 15:00:00,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93
9693,2020-03-14 16:00:00,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97
9694,2020-03-14 17:00:00,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27,82.27
9695,2020-03-14 18:00:00,80.76,80.76,80.76,80.76,80.76,80.76,80.76,80.76,80.76,80.76,80.76
9696,2020-03-14 19:00:00,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18
9697,2020-03-14 20:00:00,72.89,72.89,72.89,72.89,72.89,72.89,72.89,72.89,72.89,72.89,72.89
9698,2020-03-14 21:00:00,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85
9699,2020-03-14 22:00:00,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85
9700,2020-03-14 23:00:00,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81,55.81
9701,2020-03-15 00:00:00,50.54097348,51.26130579,60.59025057,58.98038141,48.88,58.47354437,48.88,58.47354437,55.81,56.59,
9702,2020-03-15 01:00:00,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.59,56.59
9703,2020-03-15 02:00:00,59.28,59.28,59.28,59.28,59.28,59.28,59.28,59.28,59.28,59.28,59.28
9704,2020-03-15 03:00:00,46.52,46.52,46.52,46.52,46.52,46.52,46.52,46.52,46.52,46.52,46.52
9705,2020-03-15 04:00:00,47.04,47.04,47.04,47.04,47.04,47.04,47.04,47.04,47.04,47.04,47.04
9706,2020-03-15 05:00:00,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99,42.99
9707,2020-03-15 06:00:00,43.65,43.65,43.65,43.65,43.65,43.65,43.65,43.65,43.65,43.65,43.65
9708,2020-03-15 07:00:00,45.37,45.37,45.37,45.37,45.37,45.37,45.37,45.37,45.37,45.37,45.37
9709,2020-03-15 08:00:00,48.05,48.05,48.05,48.05,48.05,48.05,48.05,48.05,48.05,48.05,48.05
9710,2020-03-15 09:00:00,51.04,51.04,51.04,51.04,51.04,51.04,51.04,51.04,51.04,51.04,51.04
9711,2020-03-15 10:00:00,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78,69.78
9712,2020-03-15 11:00:00,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6
9713,2020-03-15 12:00:00,83.67,83.67,83.67,83.67,83.67,83.67,83.67,83.67,83.67,83.67,83.67
9714,2020-03-15 13:00:00,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28,68.28
9715,2020-03-15 14:00:00,69.49,69.49,69.49,69.49,69.49,69.49,69.49,69.49,69.49,69.49,69.49
9716,2020-03-15 15:00:00,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12,65.12
9717,2020-03-15 16:00:00,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47
9718,2020-03-15 17:00:00,60.22,60.22,60.22,60.22,60.22,60.22,60.22,60.22,60.22,60.22,60.22
9719,2020-03-15 18:00:00,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99,58.99
9720,2020-03-15 19:00:00,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01,60.01
9721,2020-03-15 20:00:00,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08,58.08
9722,2020-03-15 21:00:00,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33,52.33
9723,2020-03-15 22:00:00,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15,51.15
9724,2020-03-15 23:00:00,42.34,42.34,42.34,42.34,42.34,42.34,42.34,42.34,42.34,42.34,42.34
9725,2020-03-16 00:00:00,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99
9726,2020-03-16 01:00:00,44.73,44.73,44.73,44.73,44.73,44.73,44.73,44.73,44.73,44.73,44.73
9727,2020-03-16 02:00:00,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34,49.34
9728,2020-03-16 03:00:00,51.17,51.17,51.17,51.17,51.17,51.17,51.17,51.17,51.17,51.17,51.17
9729,2020-03-16 04:00:00,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91
9730,2020-03-16 05:00:00,49.31,49.31,49.31,49.31,49.31,49.31,49.31,49.31,49.31,49.31,49.31
9731,2020-03-16 06:00:00,52.81,52.81,52.81,52.81,52.81,52.81,52.81,52.81,52.81,52.81,52.81
9732,2020-03-16 07:00:00,60.25,60.25,60.25,60.25,60.25,60.25,60.25,60.25,60.25,60.25,60.25
9733,2020-03-16 08:00:00,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68,61.68
9734,2020-03-16 09:00:00,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05,63.05
9735,2020-03-16 10:00:00,64.9,64.9,64.9,64.9,64.9,64.9,64.9,64.9,64.9,64.9,64.9
9736,2020-03-16 11:00:00,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74
9737,2020-03-16 12:00:00,58.31,58.31,58.31,58.31,58.31,58.31,58.31,58.31,58.31,58.31,58.31
9738,2020-03-16 13:00:00,57.56,57.56,57.56,57.56,57.56,57.56,57.56,57.56,57.56,57.56,57.56
9739,2020-03-16 14:00:00,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85
9740,2020-03-16 15:00:00,47.41,47.41,47.41,47.41,47.41,47.41,47.41,47.41,47.41,47.41,47.41
9741,2020-03-16 16:00:00,48.75,48.75,48.75,48.75,48.75,48.75,48.75,48.75,48.75,48.75,48.75
9742,2020-03-16 17:00:00,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
9743,2020-03-16 18:00:00,48.49,48.49,48.49,48.49,48.49,48.49,48.49,48.49,48.49,48.49,48.49
9744,2020-03-16 19:00:00,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94,48.94
9745,2020-03-16 20:00:00,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16
9746,2020-03-16 21:00:00,50.19,50.19,50.19,50.19,50.19,50.19,50.19,50.19,50.19,50.19,50.19
9747,2020-03-16 22:00:00,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95
9748,2020-03-16 23:00:00,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15,45.15
9749,2020-03-17 00:00:00,40.78083233,39.37465247,42.27735989,41.50006639,48.88,58.47354437,48.88,58.47354437,45.15,45.2,
9750,2020-03-17 01:00:00,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2
9751,2020-03-17 02:00:00,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28,40.28
9752,2020-03-17 03:00:00,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79,41.79
9753,2020-03-17 04:00:00,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31,43.31
9754,2020-03-17 05:00:00,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81,46.81
9755,2020-03-17 06:00:00,46.82,46.82,46.82,46.82,46.82,46.82,46.82,46.82,46.82,46.82,46.82
9756,2020-03-17 07:00:00,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51,68.51
9757,2020-03-17 08:00:00,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75,72.75
9758,2020-03-17 09:00:00,82.07,82.07,82.07,82.07,82.07,82.07,82.07,82.07,82.07,82.07,82.07
9759,2020-03-17 10:00:00,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08
9760,2020-03-17 11:00:00,78.67,78.67,78.67,78.67,78.67,78.67,78.67,78.67,78.67,78.67,78.67
9761,2020-03-17 12:00:00,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9
9762,2020-03-17 13:00:00,49.82636774,37.50153205,61.67300304,59.68157862,48.88,58.47354437,48.88,58.47354437,75.9,59.8,
9763,2020-03-17 14:00:00,37.56904758,36.22555336,59.30668916,58.80276982,48.88,58.47354437,48.88,58.47354437,75.9,59.8,
9764,2020-03-17 15:00:00,36.91190503,38.45175682,50.77865607,50.77664185,48.88,58.47354437,48.88,58.47354437,75.9,59.8,
9765,2020-03-17 16:00:00,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8
9766,2020-03-17 17:00:00,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35
9767,2020-03-17 18:00:00,45.35,45.35,45.35,45.35,45.35,45.35,45.35,45.35,45.35,45.35,45.35
9768,2020-03-17 19:00:00,51.64,51.64,51.64,51.64,51.64,51.64,51.64,51.64,51.64,51.64,51.64
9769,2020-03-17 20:00:00,49.15,49.15,49.15,49.15,49.15,49.15,49.15,49.15,49.15,49.15,49.15
9770,2020-03-17 21:00:00,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82
9771,2020-03-17 22:00:00,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68
9772,2020-03-17 23:00:00,141.59,141.59,141.59,141.59,141.59,141.59,141.59,141.59,141.59,141.59,141.59
9773,2020-03-18 00:00:00,136.68,136.68,136.68,136.68,136.68,136.68,136.68,136.68,136.68,136.68,136.68
9774,2020-03-18 01:00:00,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11,135.11
9775,2020-03-18 02:00:00,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
9776,2020-03-18 03:00:00,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6
9777,2020-03-18 04:00:00,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63
9778,2020-03-18 05:00:00,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82
9779,2020-03-18 06:00:00,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97
9780,2020-03-18 07:00:00,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12,94.12
9781,2020-03-18 08:00:00,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34
9782,2020-03-18 09:00:00,115.44,115.44,115.44,115.44,115.44,115.44,115.44,115.44,115.44,115.44,115.44
